City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Kisangani,CD,2022-02-13 21:56:16,0.5167,25.2,72.27,74,97,2.91
295,Orange Cove,US,2022-02-13 21:56:17,36.6244,-119.3137,81.84,24,5,3.49
296,Inhambane,MZ,2022-02-13 21:56:18,-23.865,35.3833,76.41,83,2,8.1
297,Bintulu,MY,2022-02-13 21:56:19,3.1667,113.0333,75.61,100,20,0.0
298,Itoman,JP,2022-02-13 21:56:19,26.1247,127.6694,66.22,88,75,26.46
299,Daru,PG,2022-02-13 21:56:20,-9.0763,143.2092,81.34,77,33,10.11
300,Sioux Lookout,CA,2022-02-13 21:56:21,50.1001,-91.917,-1.82,55,75,4.61
301,Pitimbu,BR,2022-02-13 21:56:22,-7.4706,-34.8086,82.99,75,7,11.86
302,Caxito,AO,2022-02-13 21:56:22,-8.5785,13.6643,79.45,83,100,1.41
303,Gazli,UZ,2022-02-13 21:56:23,40.1333,63.45,39.79,53,51,10.0
304,Tiarei,PF,2022-02-13 21:56:24,-17.5333,-149.3333,87.82,75,82,15.75
305,Jacareacanga,BR,2022-02-13 21:56:24,-6.2222,-57.7528,76.17,95,80,0.69
306,Kotelnich,RU,2022-02-13 21:56:25,58.3089,48.348,1.53,100,74,3.47
307,Chernyshevskiy,RU,2022-02-13 21:56:25,63.0128,112.4714,-24.65,100,72,1.68
308,Shamgarh,IN,2022-02-13 21:56:26,24.1833,75.6333,59.49,33,0,7.09
309,Muyezerskiy,RU,2022-02-13 21:56:27,63.9333,31.65,29.21,96,100,11.41
310,Vuktyl,RU,2022-02-13 21:56:28,63.8567,57.3094,3.99,98,100,3.44
311,Langsa,ID,2022-02-13 21:56:28,4.4683,97.9683,73.22,93,61,2.64
312,Akdepe,TM,2022-02-13 21:57:29,42.0551,59.3788,33.89,64,75,21.25
313,Severodvinsk,RU,2022-02-13 21:52:52,64.5635,39.8302,8.71,86,100,13.09
314,Torrington,US,2022-02-13 21:57:30,41.8007,-73.1212,30.15,66,100,4.0
315,Kenai,US,2022-02-13 21:53:34,60.5544,-151.2583,33.03,92,100,0.0
316,Lazaro Cardenas,MX,2022-02-13 21:57:31,17.9583,-102.2,84.7,48,75,7.16
317,Dongli,CN,2022-02-13 21:57:31,23.5656,116.8194,55.38,100,100,4.47
318,Bowen,AU,2022-02-13 21:57:32,-20.0167,148.2333,73.62,63,21,18.54
319,Caohai,CN,2022-02-13 21:57:33,26.8661,104.2841,33.48,95,79,5.06
320,Svetlyy,RU,2022-02-13 21:57:33,54.675,20.1347,35.65,73,100,16.8
321,Brodokalmak,RU,2022-02-13 21:57:34,55.5748,62.082,16.47,97,100,2.91
322,San Quintin,MX,2022-02-13 21:57:34,30.4833,-115.95,75.22,24,4,10.45
323,Chapais,CA,2022-02-13 21:57:35,49.7834,-74.8492,-6.02,92,100,1.77
324,Bilma,NE,2022-02-13 21:57:35,18.6853,12.9164,68.16,11,0,7.45
325,Constitucion,CL,2022-02-13 21:57:36,-35.3333,-72.4167,65.46,76,57,7.25
326,Chongqing,CN,2022-02-13 21:57:36,29.5628,106.5528,49.23,80,0,2.24
327,Vanimo,PG,2022-02-13 21:57:37,-2.6741,141.3028,78.01,89,100,3.67
328,Weyburn,CA,2022-02-13 21:57:37,49.6668,-103.8511,34.18,75,67,27.63
329,Sovetskiy,RU,2022-02-13 21:57:38,61.3614,63.5842,-12.89,100,83,2.75
330,Byumba,RW,2022-02-13 21:57:38,-1.5763,30.0675,53.8,76,65,2.42
331,Sorland,NO,2022-02-13 21:57:39,67.667,12.6934,33.21,55,100,23.17
332,Ganzhou,CN,2022-02-13 21:57:39,28.8184,115.4327,43.2,82,65,3.04
333,Moerai,PF,2022-02-13 21:57:40,-22.4333,-151.3333,78.31,75,100,11.18
334,Manaure,CO,2022-02-13 21:57:41,11.7751,-72.4445,91.51,48,12,20.89
335,Zyryanskoye,RU,2022-02-13 21:57:41,56.8306,86.6258,6.06,96,100,10.58
336,Banjar,ID,2022-02-13 21:57:42,-8.19,114.9675,78.66,88,99,1.68
337,Cockburn Town,TC,2022-02-13 21:57:42,21.4612,-71.1419,80.56,69,40,13.8
338,Nome,US,2022-02-13 21:57:43,64.5011,-165.4064,-9.83,70,5,4.03
339,Oron,NG,2022-02-13 21:57:43,4.8256,8.2343,80.73,80,82,5.32
340,Maibong,IN,2022-02-13 21:57:44,25.3,93.1667,51.1,91,0,0.74
341,Kiria,GR,2022-02-13 21:57:44,41.1,24.2833,45.46,66,95,2.21
342,Sakaiminato,JP,2022-02-13 21:57:45,35.55,133.2333,46.38,61,75,19.57
343,Mufulira,ZM,2022-02-13 21:57:46,-12.5498,28.2407,62.67,93,95,0.43
344,Lerwick,GB,2022-02-13 21:57:46,60.1545,-1.1494,41.0,88,100,8.93
345,Altayskoye,RU,2022-02-13 21:57:47,51.9533,85.3325,17.94,83,100,5.75
346,Galle,LK,2022-02-13 21:57:47,6.0367,80.217,73.76,86,97,7.87
347,Atasu,KZ,2022-02-13 21:57:48,48.6814,71.6433,24.4,96,100,11.52
348,Hobyo,SO,2022-02-13 21:54:22,5.3505,48.5268,77.9,72,89,16.24
349,Pocao De Pedras,BR,2022-02-13 21:57:49,-4.6667,-44.85,75.13,92,98,3.56
350,Kutum,SD,2022-02-13 21:57:49,14.2,24.6667,61.92,16,5,8.9
351,Manicore,BR,2022-02-13 21:57:50,-5.8092,-61.3003,77.07,93,100,1.59
352,Chachapoyas,PE,2022-02-13 21:57:50,-6.2317,-77.869,59.99,91,100,3.11
353,Mildura,AU,2022-02-13 21:57:51,-34.2,142.15,81.07,50,68,3.44
354,Hoquiam,US,2022-02-13 21:57:51,46.9809,-123.8893,60.3,58,83,1.99
355,Turochak,RU,2022-02-13 21:57:52,52.2576,87.1224,12.72,94,100,3.22
356,Avera,US,2022-02-13 21:57:53,33.194,-82.5271,58.71,29,7,17.74
357,Berbera,SO,2022-02-13 21:57:53,10.4396,45.0143,74.26,70,78,6.02
358,Jalu,LY,2022-02-13 21:58:54,29.0331,21.5482,55.24,52,66,7.14
359,Oksfjord,NO,2022-02-13 21:58:54,70.2396,22.3479,18.52,88,68,4.92
360,Praya,CV,2022-02-13 21:58:55,14.9215,-23.5087,72.14,78,0,17.27
361,Beyneu,KZ,2022-02-13 21:58:55,45.3167,55.2,31.08,70,100,16.96
362,Saint-Francois,FR,2022-02-13 21:58:56,46.4154,3.9054,48.67,65,0,17.27
363,Zverinogolovskoye,RU,2022-02-13 21:58:56,54.4586,64.8542,9.09,96,100,4.94
364,Itarema,BR,2022-02-13 21:58:57,-2.9248,-39.9167,79.7,78,8,14.05
365,Kodinsk,RU,2022-02-13 21:58:57,58.6881,99.1844,-21.5,100,55,3.15
366,Kasama,ZM,2022-02-13 21:58:58,-10.2129,31.1808,61.75,94,99,3.33
367,Dire,ML,2022-02-13 21:58:59,12.2833,-10.9667,77.49,13,1,2.84
368,Conceicao Do Araguaia,BR,2022-02-13 21:59:00,-8.2578,-49.2647,74.86,87,70,4.0
369,Amboasary,MG,2022-02-13 21:59:00,-25.0333,46.3833,78.64,93,0,5.57
370,Kerugoya,KE,2022-02-13 21:59:01,-0.4989,37.2803,59.81,74,99,4.79
371,Kismayo,SO,2022-02-13 21:59:02,-0.3582,42.5454,77.16,80,52,14.72
372,Waw,SS,2022-02-13 21:59:02,7.7029,27.9953,79.23,14,8,6.8
373,Bamnet Narong,TH,2022-02-13 21:59:03,15.4992,101.6897,76.01,78,100,9.13
374,Poronaysk,RU,2022-02-13 21:59:04,49.2167,143.1167,5.13,95,90,6.87
375,Maragogi,BR,2022-02-13 21:59:06,-9.0122,-35.2225,80.92,74,17,13.98
376,Margate,GB,2022-02-13 21:59:07,51.3813,1.3862,49.96,88,100,13.0
377,Pelym,RU,2022-02-13 21:59:07,61.0108,61.9978,-6.7,100,90,2.55
378,Placido De Castro,BR,2022-02-13 21:59:08,-10.3353,-67.1856,74.5,96,100,2.06
379,Hualmay,PE,2022-02-13 21:59:09,-11.0964,-77.6139,74.97,72,9,11.59
380,Derzhavinsk,KZ,2022-02-13 21:59:10,51.1,66.3167,19.65,96,100,9.35
381,San Policarpo,PH,2022-02-13 21:59:10,12.1791,125.5072,78.64,80,99,10.31
382,Upata,VE,2022-02-13 21:59:11,8.0086,-62.3989,84.2,66,96,4.59
383,Mogadishu,SO,2022-02-13 21:59:12,2.0371,45.3438,76.93,81,98,17.81
384,Ushtobe,KZ,2022-02-13 21:59:13,45.2514,77.9838,25.83,89,100,3.67
385,Roma,US,2022-02-13 21:59:14,43.2128,-75.4557,20.95,70,100,11.99
386,Spornoye,RU,2022-02-13 21:59:14,50.8448,37.2913,24.82,94,10,7.54
387,Qaqortoq,GL,2022-02-13 21:59:15,60.7167,-46.0333,23.61,88,100,3.89
388,Romny,UA,2022-02-13 21:59:15,50.751,33.4747,22.37,85,16,7.72
389,Songea,TZ,2022-02-13 21:59:16,-10.6833,35.65,63.61,96,100,1.19
390,Stollberg,DE,2022-02-13 21:59:17,50.7167,12.8,38.98,75,4,8.79
391,Solnechnyy,RU,2022-02-13 21:59:17,50.7214,136.6319,6.35,96,99,4.56
392,Liverpool,GB,2022-02-13 21:55:03,53.4106,-2.9779,46.69,90,40,6.91
393,Vestmanna,FO,2022-02-13 21:59:18,62.1564,-7.1664,32.92,64,100,13.8
394,Leh,IN,2022-02-13 21:59:19,34.1667,77.5833,0.82,86,85,1.5
395,Kiruna,SE,2022-02-13 21:59:20,67.8557,20.2251,-3.08,84,71,8.05
396,Nhulunbuy,AU,2022-02-13 21:59:20,-12.2333,136.7667,79.41,83,6,3.44
397,Nioki,CD,2022-02-13 21:59:11,-2.7167,17.6833,72.18,93,96,2.8
398,Ormara,PK,2022-02-13 21:59:21,25.2088,64.6357,70.43,74,5,8.99
399,Abu Kamal,SY,2022-02-13 21:59:22,34.4506,40.9171,54.1,37,0,4.47
400,Mandera,KE,2022-02-13 21:59:22,3.9366,41.867,82.8,22,100,9.53
401,Dali,CN,2022-02-13 21:54:29,25.7,100.1833,38.34,62,0,2.95
402,Bontang,ID,2022-02-13 21:59:23,0.1333,117.5,77.92,85,92,4.72
403,Guarapari,BR,2022-02-13 21:59:24,-20.6667,-40.4975,78.69,88,28,12.01
404,Jonesboro,US,2022-02-13 21:56:01,35.8423,-90.7043,50.68,36,1,10.0
405,Batagay-Alyta,RU,2022-02-13 21:59:25,67.8006,130.4114,-8.46,81,100,3.71
406,Cabo San Lucas,MX,2022-02-13 21:58:09,22.8909,-109.9124,83.52,64,100,1.01
407,Sale,MA,2022-02-13 22:00:26,34.0389,-6.8166,56.75,81,39,1.48
408,Canton,CN,2022-02-13 21:58:26,23.1167,113.25,53.01,70,51,10.4
409,Talegaon Dabhade,IN,2022-02-13 22:00:28,18.7167,73.6833,64.98,56,5,2.8
410,Maloy,NO,2022-02-13 22:00:29,61.9353,5.1136,38.93,95,100,4.0
411,Hornepayne,CA,2022-02-13 22:00:30,49.2138,-84.7705,2.48,76,100,3.49
412,Usinsk,RU,2022-02-13 22:00:30,65.9939,57.5281,6.69,97,97,9.4
413,Merano,IT,2022-02-13 22:00:31,46.6682,11.1595,33.01,60,0,3.27
414,La Macarena,CO,2022-02-13 22:00:32,2.1837,-73.7849,90.99,38,99,4.52
415,Ocos,GT,2022-02-13 22:00:33,14.5094,-92.1933,93.72,62,0,11.05
416,Zabid,YE,2022-02-13 22:00:34,14.1951,43.3152,75.92,75,7,6.22
417,Mpika,ZM,2022-02-13 22:00:34,-11.8343,31.4529,61.84,98,100,0.63
418,Chicama,PE,2022-02-13 22:00:35,-7.8447,-79.1469,78.62,58,61,10.04
419,Maldonado,UY,2022-02-13 22:00:36,-34.6667,-54.9167,68.14,58,6,10.47
420,Siaya,KE,2022-02-13 22:00:37,0.0612,34.2882,67.87,69,99,3.36
421,Visakhapatnam,IN,2022-02-13 21:57:58,17.69,83.2093,67.89,83,20,2.3
422,Arkadak,RU,2022-02-13 22:00:38,51.9326,43.4978,15.24,96,94,8.5
423,Batsfjord,NO,2022-02-13 22:00:39,70.6345,29.7185,23.0,93,75,18.41
424,Mareeba,AU,2022-02-13 22:00:40,-17.0,145.4333,75.43,82,11,4.34
425,Asamankese,GH,2022-02-13 22:00:41,5.8601,-0.6635,75.88,85,98,2.04
426,Sao Felix Do Xingu,BR,2022-02-13 22:00:41,-6.6447,-51.995,72.52,90,98,2.13
427,Wuwei,CN,2022-02-13 22:00:42,37.9281,102.6414,23.74,67,65,2.64
428,Teguise,ES,2022-02-13 22:00:43,29.0605,-13.564,61.02,77,20,13.8
429,Vardo,NO,2022-02-13 22:00:43,70.3705,31.1107,22.98,100,100,29.93
430,Manggar,ID,2022-02-13 22:00:44,-2.8833,108.2667,77.05,86,95,1.28
431,Port-Gentil,GA,2022-02-13 21:57:49,-0.7193,8.7815,76.96,94,75,2.3
432,Verkhnevilyuysk,RU,2022-02-13 22:00:45,63.4453,120.3167,-22.79,100,100,2.06
433,Dauphin,CA,2022-02-13 22:00:46,51.1494,-100.0502,5.14,78,100,9.22
434,New Ulm,US,2022-02-13 22:00:47,44.3125,-94.4605,10.8,70,100,14.97
435,Guerrero Negro,MX,2022-02-13 22:00:48,27.9769,-114.0611,82.27,18,15,6.87
436,Fallon,US,2022-02-13 22:00:49,39.4735,-118.7774,68.41,19,0,4.16
437,San Patricio,US,2022-02-13 22:00:50,28.017,-97.5169,66.29,22,19,5.73
438,Ahipara,NZ,2022-02-13 22:00:50,-35.1667,173.1667,67.37,60,87,9.13
439,Boende,CD,2022-02-13 22:00:51,-0.2167,20.8667,78.06,70,98,2.28
440,Beloha,MG,2022-02-13 22:00:52,-25.1667,45.05,74.93,88,17,10.98
441,Heinola,FI,2022-02-13 22:00:53,61.2056,26.0381,33.89,97,100,10.85
442,Fort Nelson,CA,2022-02-13 22:00:54,58.8053,-122.7002,13.57,90,94,3.02
443,Nanortalik,GL,2022-02-13 22:00:54,60.1432,-45.2371,28.02,82,100,8.72
444,Talnakh,RU,2022-02-13 22:00:55,69.4865,88.3972,-7.24,69,15,8.88
445,Marsh Harbour,BS,2022-02-13 22:00:56,26.5412,-77.0636,74.35,82,100,17.25
446,Cairns,AU,2022-02-13 22:00:57,-16.9167,145.7667,80.06,95,75,8.05
447,Port Augusta,AU,2022-02-13 21:58:03,-32.5,137.7667,80.71,44,57,10.89
448,Jiaocheng,CN,2022-02-13 22:00:58,24.6774,116.1389,47.88,95,90,3.31
449,Otofuke,JP,2022-02-13 22:00:59,42.9917,143.2003,7.48,94,67,2.91
450,Tahta,EG,2022-02-13 22:01:00,26.7693,31.5021,57.2,44,0,7.87
451,Najran,SA,2022-02-13 22:01:01,17.4924,44.1277,55.11,44,10,3.11
452,Asau,RO,2022-02-13 22:02:01,46.4333,26.4,28.96,85,100,3.83
453,Hirara,JP,2022-02-13 22:02:02,24.8,125.2833,64.67,94,75,17.27
454,Boguchany,RU,2022-02-13 22:02:03,58.3814,97.4531,-21.23,100,82,3.58
455,Lodja,CD,2022-02-13 22:02:04,-3.4833,23.4333,69.06,93,97,2.59
456,Sibolga,ID,2022-02-13 22:02:04,1.7427,98.7792,75.09,89,81,3.51
457,Magan,ES,2022-02-13 22:02:05,39.9683,-3.931,53.74,61,100,15.46
458,Palmer,US,2022-02-13 22:02:06,42.1584,-72.3287,30.38,63,100,1.99
459,Sambava,MG,2022-02-13 22:02:06,-14.2667,50.1667,75.11,90,47,6.2
460,Ayan,RU,2022-02-13 22:02:07,56.45,138.1667,-9.56,83,5,6.67
461,Sola,VU,2022-02-13 22:01:10,-13.8833,167.55,82.15,77,100,19.26
462,Mitu,CO,2022-02-13 21:59:11,1.1983,-70.1733,75.6,95,100,3.51
463,Tekirdag,TR,2022-02-13 22:02:08,40.978,27.5085,40.35,87,90,9.33
464,Banda Aceh,ID,2022-02-13 22:02:09,5.5577,95.3222,77.95,77,48,5.28
465,Santa Maria,BR,2022-02-13 22:00:48,-29.6842,-53.8069,78.4,26,0,4.97
466,Hami,CN,2022-02-13 22:02:11,42.8,93.45,25.21,48,37,4.61
467,Katherine,AU,2022-02-13 22:02:11,-14.4667,132.2667,75.52,94,59,3.44
468,Thanh Hoa,VN,2022-02-13 22:02:12,19.8,105.7667,57.72,80,100,4.79
469,Birzai,LT,2022-02-13 22:02:13,56.2,24.75,32.02,78,100,13.96
470,Lapua,FI,2022-02-13 22:02:13,62.9693,23.0088,36.34,95,100,10.58
471,Egvekinot,RU,2022-02-13 22:01:23,66.3167,-179.1667,-18.44,92,75,6.8
472,Ginir,ET,2022-02-13 22:02:15,7.1333,40.7,60.98,35,95,1.81
473,Santa Isabel,BR,2022-02-13 22:02:16,-23.3156,-46.2214,75.65,96,16,4.0
474,Huarmey,PE,2022-02-13 22:02:16,-10.0681,-78.1522,75.74,72,9,11.21
475,Alliston,CA,2022-02-13 22:00:35,44.1501,-79.8663,16.92,42,100,6.71
476,Wilmington,US,2022-02-13 21:57:46,34.2257,-77.9447,51.94,80,100,6.22
477,Terrell,US,2022-02-13 21:57:20,32.736,-96.2753,66.31,23,0,8.48
478,Victor Harbor,AU,2022-02-13 22:02:18,-35.5667,138.6167,75.79,86,45,7.76
479,Ninghai,CN,2022-02-13 22:02:19,29.2892,121.4247,45.73,93,81,5.21
480,Paka,MY,2022-02-13 22:02:19,4.6374,103.4368,74.8,91,51,2.95
481,Neuquen,AR,2022-02-13 22:02:20,-38.9516,-68.0591,92.03,9,57,6.69
482,Moranbah,AU,2022-02-13 22:02:21,-22.0016,148.0466,74.23,67,22,21.97
483,Wattegama,LK,2022-02-13 22:02:21,6.7989,81.4808,72.52,93,100,4.0
484,Buenavista,PH,2022-02-13 21:58:18,8.9769,125.4089,72.77,91,72,6.35
485,Karera,IN,2022-02-13 22:02:22,25.4667,78.15,54.68,42,0,2.91
486,Gasa,PS,2022-02-13 22:02:23,31.5,34.4667,51.78,78,20,8.03
487,Guozhen,CN,2022-02-13 22:02:23,34.3659,107.359,37.89,74,56,1.03
488,Segezha,RU,2022-02-13 22:02:24,63.7415,34.3222,28.42,95,100,14.83
489,Natagaima,CO,2022-02-13 22:02:25,3.6206,-75.0941,88.95,54,62,5.06
490,Denpasar,ID,2022-02-13 21:59:51,-8.65,115.2167,78.46,94,40,1.14
491,Sao Jose Da Coroa Grande,BR,2022-02-13 21:59:51,-8.8978,-35.1478,81.0,74,11,13.89
492,Otane,NZ,2022-02-13 22:02:26,-39.8833,176.6333,60.01,69,71,9.08
493,Ullapool,GB,2022-02-13 22:02:27,57.8987,-5.1604,41.95,94,100,3.36
494,Dores Do Indaia,BR,2022-02-13 22:02:28,-19.4633,-45.6017,69.98,90,38,3.24
495,San Cristobal,VE,2022-02-13 22:02:28,7.7669,-72.225,81.54,43,95,1.3
496,Kailua,US,2022-02-13 22:02:29,21.4022,-157.7394,80.08,71,44,3.0
497,Lamar,US,2022-02-13 22:02:30,33.6668,-95.5836,62.26,29,0,9.22
498,Vila Velha,BR,2022-02-13 22:02:06,-20.3297,-40.2925,75.94,94,88,13.51
499,San Jeronimo,PE,2022-02-13 22:02:31,-11.9472,-75.2829,52.48,83,100,3.65
500,Inverell,AU,2022-02-13 22:02:32,-29.7833,151.1167,69.12,66,0,1.99
501,Omsukchan,RU,2022-02-13 22:03:33,62.5333,155.8,-29.9,99,45,3.56
502,Aromashevo,RU,2022-02-13 22:03:33,56.8602,68.6375,-14.15,100,100,2.91
503,Xining,CN,2022-02-13 22:00:12,36.6167,101.7667,9.28,76,9,2.37
504,Qasigiannguit,GL,2022-02-13 22:03:35,68.8193,-51.1922,16.05,88,100,14.56
505,Ouango,CF,2022-02-13 22:03:36,4.3133,22.5552,74.5,35,100,2.24
506,Tabas,IR,2022-02-13 22:03:36,33.5959,56.9244,47.82,46,0,9.35
507,Yakeshi,CN,2022-02-13 22:03:37,49.2833,120.7333,-31.68,100,99,1.12
508,Erenhot,CN,2022-02-13 22:03:38,43.6475,111.9767,-7.8,94,11,3.67
509,Ayaviri,PE,2022-02-13 22:03:39,-14.8864,-70.5889,52.16,67,99,1.48
510,Vila Franca Do Campo,PT,2022-02-13 22:03:39,37.7167,-25.4333,60.19,74,8,5.12
511,Laguna,US,2022-02-13 22:03:40,38.421,-121.4238,80.44,38,0,1.99
512,Beruwala,LK,2022-02-13 22:03:41,6.4788,79.9828,73.98,90,99,7.74
513,Marawi,PH,2022-02-13 22:03:41,7.9986,124.2928,62.65,90,100,2.91
514,Caborca,MX,2022-02-13 22:03:42,30.5838,-111.101,81.14,6,6,2.91
515,Rapar,IN,2022-02-13 22:03:43,23.5667,70.6333,64.65,66,0,10.2
516,Naze,JP,2022-02-13 22:03:44,28.3667,129.4833,58.12,88,100,20.04
517,Beihai,CN,2022-02-13 22:03:45,21.4833,109.1,52.81,79,86,17.38
518,Harper,LR,2022-02-13 22:03:45,4.375,-7.7169,78.01,85,59,3.67
519,Clyde River,CA,2022-02-13 22:03:46,70.4692,-68.5914,-18.17,69,100,20.71
520,Faya,SA,2022-02-13 21:59:41,18.3851,42.4509,54.12,45,70,2.75
521,Asfi,MA,2022-02-13 22:03:47,32.2994,-9.2372,57.74,83,9,10.85
522,Eucaliptus,BO,2022-02-13 22:03:47,-17.5833,-67.5167,58.69,50,99,10.65
523,Belmonte,BR,2022-02-13 22:03:48,-15.8631,-38.8828,79.3,87,100,7.0
524,Kencong,ID,2022-02-13 22:03:49,-8.2833,113.3667,75.02,92,100,2.17
525,Yeppoon,AU,2022-02-13 22:03:49,-23.1333,150.7333,76.78,78,33,19.13
526,Fukue,JP,2022-02-13 22:03:50,32.6881,128.8419,51.71,66,100,27.49
527,Lardos,GR,2022-02-13 22:03:51,36.0942,28.0157,57.02,78,1,13.58
528,Atambua,ID,2022-02-13 22:03:52,-9.1061,124.8925,72.46,89,52,2.77
529,Tarakan,ID,2022-02-13 22:03:52,3.3,117.6333,76.5,94,75,0.0
530,Axim,GH,2022-02-13 22:00:19,4.8699,-2.2405,78.37,88,11,6.06
531,Matamoros,MX,2022-02-13 22:00:00,25.5333,-103.25,58.05,29,100,5.93
532,Qui Nhon,VN,2022-02-13 22:03:53,13.7667,109.2333,74.52,90,96,8.86
533,Reyes,BO,2022-02-13 22:03:54,-14.3167,-67.3833,77.5,82,99,1.34
534,Bambamarca,PE,2022-02-13 22:03:54,-6.6833,-78.5333,62.37,92,100,4.97
535,Uri,IN,2022-02-13 22:03:55,34.0833,74.0333,43.92,58,100,5.28
536,Matay,EG,2022-02-13 22:03:55,28.419,30.7792,55.11,68,5,16.53
537,Lavumisa,SZ,2022-02-13 22:03:56,-27.31,31.892,69.01,95,43,3.49
538,Luena,AO,2022-02-13 22:03:57,-11.7833,19.9167,62.65,90,99,2.73
539,Katangli,RU,2022-02-13 22:03:57,51.7102,143.2326,-13.56,97,13,6.69
540,Rawson,AR,2022-02-13 21:59:06,-43.3002,-65.1023,85.33,22,0,23.44
541,Sayat,TM,2022-02-13 22:03:58,38.7839,63.8803,42.21,46,41,6.73
542,Sredniy Ikorets,RU,2022-02-13 22:03:59,51.0675,39.7584,12.47,95,10,6.55
543,Yarada,IN,2022-02-13 22:04:00,17.65,83.2667,68.32,83,20,2.3
544,Nurota,UZ,2022-02-13 22:04:00,40.5614,65.6886,30.29,62,71,8.59
545,Illescas,ES,2022-02-13 22:02:57,40.1221,-3.847,52.61,61,100,17.02
546,Virginia Beach,US,2022-02-13 22:02:22,36.8529,-75.978,40.01,78,100,17.27
547,Cimitarra,CO,2022-02-13 22:04:02,6.3142,-73.9497,86.27,69,70,1.28
548,Shubarshi,KZ,2022-02-13 21:59:15,48.5872,57.1869,13.15,96,89,13.13
549,Taoudenni,ML,2022-02-13 22:01:50,22.6783,-3.9836,63.55,24,0,11.03
550,Opuwo,NA,2022-02-13 22:05:03,-18.0607,13.84,68.9,86,100,5.97
551,Bosaso,SO,2022-02-13 22:05:04,11.2842,49.1816,72.73,73,36,2.1
552,Bequimao,BR,2022-02-13 22:05:04,-2.4489,-44.7825,82.72,90,47,3.09
553,Novaya Ladoga,RU,2022-02-13 22:05:05,60.1025,32.3019,30.67,90,100,15.66
554,Huangyan,CN,2022-02-13 22:05:05,28.6478,121.2594,45.99,90,83,4.63
555,Griffith,US,2022-02-13 22:05:06,41.5284,-87.4237,19.58,55,75,8.05
556,Necochea,AR,2022-02-13 22:04:17,-38.5473,-58.7368,66.07,46,0,5.99
557,Cabedelo,BR,2022-02-13 22:05:07,-6.9811,-34.8339,80.47,77,9,11.27
558,Sangar,RU,2022-02-13 22:05:08,63.9242,127.4739,-37.75,100,44,1.88
559,San Ignacio,BZ,2022-02-13 22:05:09,17.1561,-89.0714,74.28,96,55,4.68
560,Praxedis Guerrero,MX,2022-02-13 22:05:09,31.3667,-106.0167,62.19,26,0,0.29
561,Bentiu,SS,2022-02-13 22:00:16,9.2333,29.8333,79.18,14,4,6.04
562,Alexandria,EG,2022-02-13 22:02:31,31.2156,29.9553,56.44,68,1,9.33
563,Pierre,US,2022-02-13 22:05:11,44.3683,-100.351,47.32,36,0,14.97
564,Suoyarvi,RU,2022-02-13 22:05:12,62.0833,32.35,29.73,96,100,12.44
565,Ampanihy,MG,2022-02-13 22:05:13,-24.7,44.75,75.02,86,0,5.73
