City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
615,Suntar,RU,62.1444,117.6319,-13.09,99,100,1.39,overcast clouds
616,Marienburg,PL,54.0359,19.0266,37.06,77,100,13.89,overcast clouds
617,Quatre Cocos,MU,-20.2078,57.7625,80.1,88,99,13.89,light rain
618,Praia Da Vitoria,PT,38.7333,-27.0667,55.76,73,100,5.1,overcast clouds
619,Nouadhibou,MR,20.931,-17.0347,64.76,76,98,19.13,overcast clouds
620,Portland,US,45.5234,-122.6762,61.43,56,75,4.0,broken clouds
621,Lodwar,KE,3.1191,35.5973,80.76,42,9,3.85,clear sky
622,Havre-Saint-Pierre,CA,50.2334,-63.5986,-2.34,81,5,9.75,clear sky
623,North Bend,US,43.4065,-124.2243,54.25,94,75,8.05,broken clouds
624,Bertea,RO,45.2333,25.8667,29.28,84,100,1.34,overcast clouds
625,Da Nang,VN,16.0678,108.2208,71.58,68,75,4.61,broken clouds
626,Ornes,NO,66.8689,13.7078,32.11,76,90,8.21,light snow
627,Bhadra,IN,29.1167,75.1667,55.18,57,0,8.23,clear sky
628,Guaymas,MX,27.9333,-110.9,83.88,32,0,12.66,clear sky
629,Tiznit,MA,29.5833,-9.5,53.2,49,0,3.47,clear sky
630,Peniche,PT,39.3558,-9.3811,54.63,87,0,13.8,clear sky
631,Komsomolskiy,UZ,40.4272,71.7189,38.12,87,100,4.61,mist
632,Balkhash,KZ,46.844,74.9804,17.67,96,100,5.91,overcast clouds
633,Sorsk,RU,54.0033,90.2467,-0.2,97,100,4.97,overcast clouds
634,Srbinovo,MK,41.7058,20.9603,30.45,95,100,3.96,overcast clouds
635,Decatur,US,39.8403,-88.9548,17.46,73,40,8.05,scattered clouds
636,Cavalcante,BR,-13.7975,-47.4583,67.15,93,100,0.92,overcast clouds
637,Puerto Madryn,AR,-42.7692,-65.0385,73.92,43,0,14.25,clear sky
638,Dunedin,NZ,-45.8742,170.5036,61.81,62,60,13.0,broken clouds
639,Calamar,CO,10.2511,-74.9146,80.55,65,6,10.09,clear sky
640,Buritizeiro,BR,-17.3511,-44.9622,69.53,93,4,1.77,clear sky
641,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.33,98,99,1.5,light rain
642,Nyuksenitsa,RU,60.4128,44.2397,20.37,93,100,10.22,light snow
643,Kattivakkam,IN,13.2167,80.3167,79.07,79,17,5.41,few clouds
644,Otane,NZ,-39.8833,176.6333,62.01,71,100,10.11,overcast clouds
645,Picton,AU,-34.1833,150.6,81.59,62,100,6.78,overcast clouds
646,Kuliyapitiya,LK,7.4688,80.0401,73.08,89,13,5.46,few clouds
647,Qostanay,KZ,53.1667,63.5833,12.49,85,100,2.24,light snow
648,Pangody,RU,65.85,74.4859,-14.15,99,100,8.95,overcast clouds
649,Rudnichnyy,RU,59.617,52.4703,-4.5,100,100,3.04,overcast clouds
650,Myitkyina,MM,25.3833,97.4,52.75,69,0,2.42,clear sky
651,Boende,CD,-0.2167,20.8667,73.31,87,100,2.62,overcast clouds
652,Coracao De Jesus,BR,-16.6853,-44.365,66.16,93,10,3.38,light rain
653,Bambanglipuro,ID,-7.95,110.2833,63.61,82,95,4.59,overcast clouds
654,Auch,FR,43.65,0.5833,51.71,81,100,7.23,overcast clouds
655,Pevek,RU,69.7008,170.3133,-16.37,97,100,8.5,overcast clouds
656,Lecce,IT,40.2167,18.1667,43.36,83,20,0.85,few clouds
657,Obodivka,UA,48.4051,29.2477,27.18,78,5,8.21,clear sky
658,Talara,PE,-4.5772,-81.2719,73.54,83,99,7.74,overcast clouds
659,Gusau,NG,12.1628,6.6614,70.47,14,4,9.55,clear sky
660,Campos Do Jordao,BR,-22.7394,-45.5914,58.46,97,0,2.95,clear sky
661,Morant Bay,JM,17.8815,-76.4093,73.65,77,100,8.03,overcast clouds
662,Codajas,BR,-3.8367,-62.0569,74.32,97,100,2.01,overcast clouds
663,Charyshskoye,RU,51.3978,83.5598,14.2,90,100,4.25,overcast clouds
664,Tomatlan,MX,19.9333,-105.25,77.85,43,96,3.91,overcast clouds
665,Shingu,JP,33.7333,135.9833,46.9,73,100,3.76,overcast clouds
666,Madimba,TZ,-10.4,40.3333,77.23,89,98,5.41,moderate rain
667,Tautira,PF,-17.7333,-149.15,86.02,77,62,17.85,light rain
668,Sikonge,TZ,-5.6333,32.7667,64.63,96,100,1.83,light rain
669,Balagansk,RU,54.0103,103.0544,-31.11,99,33,3.33,scattered clouds
670,Lenine,UA,45.2986,35.7771,34.14,70,100,14.36,overcast clouds
671,Kysyl-Syr,RU,63.8986,122.7617,-24.27,100,100,0.18,overcast clouds
672,Morros,BR,-9.4467,-46.3003,73.29,87,99,2.13,overcast clouds
673,Sungaipenuh,ID,-2.0833,101.3833,68.9,69,81,1.39,broken clouds
674,Moletai,LT,55.2333,25.4167,28.11,82,100,11.88,overcast clouds
675,Houma,US,29.5958,-90.7195,51.8,41,0,4.61,clear sky
676,Qandala,SO,11.472,49.8728,72.55,67,54,3.09,broken clouds
677,Kandrian,PG,-6.2167,149.55,82.58,78,100,2.53,light rain
678,Lahaina,US,20.8783,-156.6825,80.6,76,6,12.73,clear sky
679,Zhigansk,RU,66.7697,123.3711,-37.01,100,41,1.3,scattered clouds
680,Stillwater,US,36.1156,-97.0584,49.84,34,0,3.44,clear sky
681,Jining,CN,35.405,116.5814,35.44,65,92,12.19,overcast clouds
682,Alugan,PH,12.2188,125.4808,80.87,72,100,12.39,overcast clouds
683,Othaya,KE,-0.5652,36.9609,61.27,84,19,3.91,few clouds
684,Machachi,EC,-0.5,-78.5667,54.75,98,100,2.01,light rain
