City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
343,Guira De Melena,CU,22.7906,-82.5053,72.12,76,50,14.9,scattered clouds
344,Nogliki,RU,51.8333,143.1667,6.51,76,6,13.24,clear sky
345,Chudovo,RU,59.1167,31.6833,30.4,94,100,10.94,snow
346,Namibe,AO,-15.1961,12.1522,73.33,85,97,1.74,overcast clouds
347,Vila Franca Do Campo,PT,37.7167,-25.4333,57.2,69,100,4.79,overcast clouds
348,Mogadishu,SO,2.0371,45.3438,76.3,82,77,18.28,broken clouds
349,Hukuntsi,BW,-24.0,21.75,78.55,38,100,3.29,overcast clouds
350,Champerico,GT,14.3,-91.9167,82.35,72,4,4.92,clear sky
351,Camargo,MX,27.6667,-105.1667,50.16,21,83,2.62,broken clouds
352,Mattru,SL,7.6244,-11.8332,73.62,98,14,1.7,few clouds
353,Ramnagar,IN,29.4,79.1167,57.99,62,0,1.52,clear sky
354,Bertoua,CM,4.5833,13.6833,66.78,32,54,3.78,broken clouds
355,Tengushevo,RU,54.7686,42.7189,19.09,92,100,9.13,light snow
356,Port Blair,IN,11.6667,92.75,78.84,69,20,10.36,haze
357,Monte Patria,CL,-30.6919,-70.9467,69.15,61,0,2.51,clear sky
358,Buritama,BR,-21.0661,-50.1472,73.51,73,4,3.31,clear sky
359,Crato,BR,-7.2342,-39.4094,76.71,83,40,0.0,scattered clouds
360,Namtsy,RU,62.7161,129.6658,-29.09,95,81,0.98,broken clouds
361,Svetlogorsk,BY,52.6333,29.7333,26.17,85,12,10.65,few clouds
362,Ola,RU,59.5833,151.2833,7.75,68,99,8.59,overcast clouds
363,Qom,IR,34.6401,50.8764,39.49,62,0,2.95,clear sky
364,Natchez,US,31.5604,-91.4032,38.64,56,0,3.44,clear sky
365,Yarovoye,RU,52.9273,78.58,-6.63,99,64,4.97,broken clouds
366,Pokhara,NP,28.2333,83.9833,57.9,49,0,3.31,clear sky
367,Nanortalik,GL,60.1432,-45.2371,19.63,90,100,28.01,snow
368,Alice Springs,AU,-23.7,133.8833,92.75,24,0,9.22,clear sky
369,Ponta Delgada,PT,37.7333,-25.6667,57.51,67,75,6.91,broken clouds
370,Cortes,ES,41.9395,-1.4396,51.85,73,96,10.07,overcast clouds
371,Livny,RU,52.4253,37.6069,15.48,90,24,8.97,few clouds
372,Nelson Bay,AU,-32.7167,152.15,81.95,62,63,17.16,broken clouds
373,Buraydah,SA,26.326,43.975,39.65,33,0,4.0,clear sky
374,Sicamous,CA,50.8331,-118.9856,33.12,97,100,2.19,overcast clouds
375,Ishigaki,JP,24.3448,124.1572,64.53,82,75,17.27,broken clouds
376,Konnur,IN,16.2,74.75,73.4,36,44,8.61,scattered clouds
377,Pacific Grove,US,36.6177,-121.9166,65.8,94,100,1.99,fog
378,Marovoay,MG,-16.1,46.6333,72.14,96,59,4.16,broken clouds
379,Smyrna,US,33.884,-84.5144,39.06,45,0,10.36,clear sky
380,Yamada,JP,39.4667,141.95,40.06,38,1,6.4,clear sky
381,Savannah Bight,HN,16.45,-85.85,79.0,72,2,13.18,clear sky
382,Cururupu,BR,-1.8283,-44.8683,74.66,96,99,3.53,moderate rain
383,Saint-Francois,FR,46.4154,3.9054,50.68,61,0,18.41,clear sky
384,Houston,US,29.7633,-95.3633,49.91,54,0,0.0,clear sky
385,Morgan City,US,29.6994,-91.2068,46.99,39,0,4.61,clear sky
386,Henties Bay,NA,-22.116,14.2845,72.86,88,76,8.9,broken clouds
387,Bairiki,KI,1.3292,172.9752,87.8,62,20,8.05,few clouds
388,Nalhati,IN,24.3,87.8167,65.52,44,1,4.97,clear sky
389,Athabasca,CA,54.7169,-113.2854,17.42,89,100,5.46,overcast clouds
390,Mankono,CI,8.0586,-6.1897,73.54,38,3,3.49,clear sky
391,Hambantota,LK,6.1241,81.1185,80.82,71,25,18.63,scattered clouds
392,Cassilandia,BR,-19.1133,-51.7342,72.68,88,66,2.57,broken clouds
393,Gayny,RU,60.3071,54.3241,-5.85,100,100,2.59,overcast clouds
394,Jackson,US,42.4165,-122.8345,61.84,54,0,0.0,clear sky
395,Methoni,GR,36.8197,21.7049,51.22,78,26,1.52,scattered clouds
396,Ndele,CF,8.4109,20.6473,68.41,16,84,3.96,broken clouds
397,Conde,BR,-7.2597,-34.9075,78.26,89,20,4.61,few clouds
398,Chapais,CA,49.7834,-74.8492,-27.62,100,90,1.48,overcast clouds
399,Katangli,RU,51.7102,143.2326,7.27,76,8,12.33,clear sky
400,Lovozero,RU,68.005,35.0117,18.23,92,100,9.51,overcast clouds
401,Lazaro Cardenas,MX,17.9583,-102.2,76.59,70,92,2.82,overcast clouds
402,Vadso,NO,70.0744,29.7487,16.68,86,100,11.63,light snow
403,Sabha,LY,27.0377,14.4283,49.35,39,0,11.92,clear sky
404,Wronki,PL,52.7105,16.3804,35.29,70,96,11.92,overcast clouds
405,Gallup,US,35.5281,-108.7426,41.02,26,0,0.0,clear sky
406,Iqaluit,CA,63.7506,-68.5145,-16.87,63,100,5.75,light snow
407,Margate,GB,51.3813,1.3862,47.91,85,100,10.0,overcast clouds
408,Maloy,NO,61.9353,5.1136,37.13,95,100,8.99,overcast clouds
409,Ust-Nera,RU,64.5667,143.2,-20.43,95,49,1.14,scattered clouds
410,Invermere,CA,50.5167,-116.0354,29.35,73,36,2.53,scattered clouds
411,Tungor,RU,53.3808,142.9564,-2.22,89,14,14.43,few clouds
412,Gatton,AU,-27.55,152.2833,84.65,51,83,10.8,broken clouds
413,Sharya,RU,58.3686,45.5144,17.98,93,100,8.05,overcast clouds
414,Harper,LR,4.375,-7.7169,77.2,87,52,4.25,broken clouds
415,Ballina,AU,-28.8667,153.5667,77.18,84,47,12.84,scattered clouds
416,Moose Factory,CA,51.2585,-80.6094,-20.22,76,0,3.44,clear sky
417,Baker City,US,44.7749,-117.8344,35.58,86,0,3.44,clear sky
418,Zakopane,PL,49.299,19.9489,28.8,55,36,1.99,scattered clouds
419,Sayyan,YE,15.1718,44.3244,49.14,80,32,0.89,scattered clouds
420,Cernisoara,RO,45.0333,23.9833,30.56,75,100,1.14,overcast clouds
421,Nara,JP,34.6851,135.8049,49.5,39,100,3.11,overcast clouds
422,Sanchursk,RU,56.9413,47.2499,12.07,97,100,6.15,overcast clouds
423,Gladstone,AU,-23.85,151.25,85.78,61,75,17.27,broken clouds
424,Arica,CL,-18.475,-70.3042,68.23,77,100,3.44,overcast clouds
425,Dudinka,RU,69.4058,86.1778,-17.34,91,19,6.02,few clouds
426,Saravan,AM,39.7196,45.6483,21.85,73,100,6.35,overcast clouds
427,Vikhorevka,RU,56.1201,101.1636,-12.77,99,100,2.77,overcast clouds
428,Teya,RU,60.3778,92.6267,-10.16,95,21,4.12,few clouds
429,Tuatapere,NZ,-46.1333,167.6833,62.71,57,100,8.1,overcast clouds
430,Grakhovo,RU,56.0502,51.9676,-3.68,100,100,2.84,overcast clouds
431,Labuhan,ID,-6.8844,112.2051,78.98,85,93,5.35,light rain
432,Port Augusta,AU,-32.5,137.7667,102.7,22,95,3.76,overcast clouds
433,Yarim,YE,14.298,44.3779,48.36,89,8,1.01,clear sky
434,Kang,BW,-23.6752,22.7876,69.01,39,11,8.05,few clouds
435,Bitung,ID,1.4451,125.1824,85.05,67,97,6.58,overcast clouds
436,Anshun,CN,26.25,105.9333,44.33,80,44,5.39,scattered clouds
437,Bambous Virieux,MU,-20.3428,57.7575,81.21,94,75,9.22,light rain
438,Langelsheim,DE,51.9333,10.3333,46.56,66,100,12.5,overcast clouds
439,Shurugwi,ZW,-19.6702,30.0059,55.53,68,0,1.72,clear sky
440,Tupik,RU,54.4253,119.9327,-4.09,86,96,3.78,overcast clouds
441,Nova Olinda Do Norte,BR,-3.8881,-59.0942,73.92,97,100,1.95,overcast clouds
442,Kaeo,NZ,-35.1,173.7833,75.33,58,8,3.91,clear sky
443,Maunabo,PR,18.0072,-65.8993,76.69,87,27,13.58,scattered clouds
444,Bagotville,AU,-28.9833,153.4167,77.02,84,47,11.74,scattered clouds
445,Momignies,BE,50.0271,4.1652,49.71,80,100,21.97,overcast clouds
446,Santa Fe,AR,-31.6333,-60.7,67.98,56,0,4.9,clear sky
447,Charleston,US,32.7766,-79.9309,53.02,62,100,11.5,overcast clouds
448,Karratha,AU,-20.7377,116.8463,98.11,35,64,9.75,broken clouds
449,Hun,LY,29.1268,15.9477,49.08,50,0,8.66,clear sky
450,Nizhniy Kuranakh,RU,58.8353,125.4869,-9.51,94,100,1.66,overcast clouds
451,Lowestoft,GB,52.4752,1.7516,48.45,96,100,23.0,overcast clouds
452,Rawson,AR,-43.3002,-65.1023,68.49,67,22,30.18,few clouds
453,Cabo San Lucas,MX,22.8909,-109.9124,73.71,46,0,5.75,clear sky
454,Glasgow,GB,55.8652,-4.2576,42.03,93,75,10.36,light rain
455,Farias Brito,BR,-6.9306,-39.5656,77.68,63,43,2.64,scattered clouds
456,Angoram,PG,-4.0625,144.0661,84.13,81,100,2.33,overcast clouds
457,Guangyuan,CN,32.442,105.823,47.93,67,100,0.63,overcast clouds
458,Muborak,UZ,39.2553,65.1528,39.7,52,100,5.97,overcast clouds
459,North Platte,US,41.1239,-100.7654,43.25,43,0,8.99,clear sky
460,Singleton,AU,-32.5667,151.1833,83.91,55,94,6.76,overcast clouds
461,Bardiyah,LY,31.7561,25.0865,54.5,74,1,7.36,clear sky
462,Trinidad,BO,-14.8333,-64.9,70.97,93,80,3.0,broken clouds
463,Mehamn,NO,71.0357,27.8492,19.87,95,100,7.99,light snow
464,Del Rio,US,29.3627,-100.8968,57.31,29,0,8.05,clear sky
465,Fort Morgan,US,40.2503,-103.8,40.8,38,0,14.97,clear sky
466,Taber,CA,49.8167,-112.1518,35.62,62,67,8.05,broken clouds
467,Pampierstad,ZA,-27.7832,24.6877,68.58,46,0,3.04,clear sky
468,Ateli,IN,28.1,76.2833,56.88,55,0,4.07,clear sky
469,Adrar,MR,20.5022,-10.0711,59.02,25,97,10.54,overcast clouds
470,Tamiahua,MX,21.2667,-97.45,54.86,60,43,5.93,scattered clouds
471,Sawtell,AU,-30.3833,153.1,73.42,82,100,5.75,overcast clouds
472,Duma,CN,34.7653,108.135,33.82,61,58,4.74,broken clouds
473,Phuntsholing,BT,26.8516,89.3884,66.25,51,0,3.51,clear sky
474,Pizarro,CO,4.9533,-77.366,75.69,91,93,5.3,light rain
475,Fairbanks,US,64.8378,-147.7164,8.31,82,100,5.75,light snow
476,Lima,PE,-12.0432,-77.0282,70.9,79,0,10.36,clear sky
477,Puerto Asis,CO,0.5133,-76.5007,72.54,94,99,1.07,moderate rain
478,Guiyang,CN,26.5833,106.7167,43.29,75,100,2.24,overcast clouds
479,Kaitangata,NZ,-46.2817,169.8464,60.93,71,99,7.14,overcast clouds
480,Harsesti,RO,44.5333,24.7833,32.16,72,100,5.66,overcast clouds
481,Bukama,CD,-9.2,25.85,67.62,99,100,2.93,moderate rain
482,Muisne,EC,0.6,-80.0333,75.72,86,100,1.14,overcast clouds
483,Kargasok,RU,59.0556,80.8572,5.13,94,100,12.1,overcast clouds
484,Prieska,ZA,-29.6641,22.7474,75.72,51,25,8.77,scattered clouds
485,Wanning,CN,18.8003,110.3967,68.63,88,100,10.07,overcast clouds
486,Batemans Bay,AU,-35.7167,150.1833,92.19,42,100,12.08,overcast clouds
487,Los Llanos De Aridane,ES,28.6585,-17.9182,60.55,78,75,6.91,broken clouds
488,Kralendijk,BQ,12.15,-68.2667,78.78,73,75,13.8,broken clouds
489,Maningrida,AU,-12.0667,134.2667,88.81,54,70,10.29,broken clouds
490,Algeciras,ES,36.1333,-5.4505,58.77,82,40,10.36,scattered clouds
491,Asau,RO,46.4333,26.4,27.95,79,97,3.87,overcast clouds
492,San Cristobal,VE,7.7669,-72.225,73.58,77,95,1.48,overcast clouds
493,Vaitape,PF,-16.5167,-151.75,80.56,76,100,12.5,light rain
494,Miri,MY,4.4148,114.0089,82.54,83,40,3.44,scattered clouds
495,Sorland,NO,67.667,12.6934,34.54,60,99,29.33,light snow
496,Rawah,IQ,34.4816,41.9093,51.08,47,0,5.7,clear sky
497,Balykshi,KZ,47.0667,51.8667,26.6,86,5,11.18,mist
498,Sinazongwe,ZM,-17.2614,27.4618,71.38,82,34,3.33,scattered clouds
499,Guerrero Negro,MX,27.9769,-114.0611,68.13,41,6,9.01,clear sky
500,Kandrian,PG,-6.2167,149.55,83.19,77,89,4.21,light rain
501,Barth,DE,54.3635,12.7249,42.12,65,100,20.18,overcast clouds
502,Jardim,BR,-21.4803,-56.1381,81.3,45,77,3.67,broken clouds
503,Fort Nelson,CA,58.8053,-122.7002,2.79,78,75,4.61,broken clouds
504,Butembo,CD,0.15,29.2833,60.03,66,75,3.0,broken clouds
505,Totma,RU,59.9747,42.7642,26.31,94,100,9.62,overcast clouds
506,Rondonopolis,BR,-16.4708,-54.6356,72.63,95,100,3.69,overcast clouds
507,Derzhavinsk,KZ,51.1,66.3167,20.68,96,100,13.87,snow
508,Biak,ID,-0.9131,122.8766,82.33,68,71,1.52,broken clouds
509,Thunder Bay,CA,48.4001,-89.3168,3.56,78,100,0.0,overcast clouds
510,Barguzin,RU,53.6167,109.6167,-9.13,91,64,5.97,broken clouds
511,Meulaboh,ID,4.1363,96.1285,82.29,72,96,3.36,overcast clouds
512,Kungurtug,RU,50.5994,97.5228,-10.79,87,45,1.19,scattered clouds
513,Richards Bay,ZA,-28.783,32.0377,76.06,89,100,11.14,light rain
514,Corrales,US,35.2378,-106.6067,52.34,27,0,5.99,clear sky
515,Hauterive,FR,46.0901,3.4459,51.03,70,100,15.21,overcast clouds
516,Hengyang,CN,26.8881,112.615,47.5,72,19,0.83,few clouds
517,Guelph,CA,43.5501,-80.2497,11.39,82,100,4.61,overcast clouds
518,Monmouth,US,40.3001,-74.1663,29.07,79,100,10.36,overcast clouds
519,Brae,GB,60.3964,-1.353,39.11,86,100,20.51,overcast clouds
520,Fort Wellington,GY,6.4,-57.6,76.3,83,95,8.95,overcast clouds
521,Calabozo,VE,8.9242,-67.4293,80.67,47,14,8.57,few clouds
522,Noyabrsk,RU,63.1994,75.4507,-13.97,100,95,9.57,overcast clouds
523,Kopanskaya,RU,46.2779,38.4795,32.5,67,0,9.57,clear sky
524,Orange Walk,BZ,17.8333,-88.8333,68.18,94,71,6.38,broken clouds
525,Candido Mendes,BR,-1.4467,-45.7167,74.66,96,100,2.93,overcast clouds
526,Mantua,IT,45.1667,10.7833,41.74,75,55,3.0,broken clouds
527,Praia Da Vitoria,PT,38.7333,-27.0667,55.65,88,40,2.82,scattered clouds
528,Bodden Town,KY,19.2833,-81.25,77.94,79,20,2.3,few clouds
529,La Ronge,CA,55.1001,-105.2842,1.65,85,40,3.44,scattered clouds
530,Dargaville,NZ,-35.9333,173.8833,71.02,54,38,10.74,scattered clouds
531,San Rafael,AR,-34.6177,-68.3301,74.55,28,46,8.66,scattered clouds
532,Puerto Colombia,CO,10.9878,-74.9547,80.69,82,7,29.66,clear sky
533,Lancaster,US,40.2504,-76.2499,27.21,72,0,8.05,clear sky
534,Bay Roberts,CA,47.5999,-53.2648,32.05,82,100,8.01,overcast clouds
535,Butiama,TZ,-1.7667,33.9667,61.45,91,99,1.23,moderate rain
536,Tingo Maria,PE,-9.2895,-76.0088,66.74,98,85,1.07,overcast clouds
537,Crotone,IT,39.0851,17.1178,50.09,75,7,3.96,clear sky
538,Skjervoy,NO,70.0311,20.9714,32.18,60,100,24.27,light snow
539,Shitanjing,CN,39.2342,106.3439,20.03,49,100,2.93,overcast clouds
540,Guacimo,CR,10.2104,-83.6807,81.18,98,40,2.64,scattered clouds
541,Bratsk,RU,56.1325,101.6142,-13.67,97,94,2.95,overcast clouds
542,Somerville,US,42.3876,-71.0995,28.09,88,100,11.5,snow
543,Goya,AR,-29.14,-59.2626,64.8,39,0,4.21,clear sky
544,Tazovskiy,RU,67.4667,78.7,-6.54,96,90,10.65,overcast clouds
545,Ray,IN,23.6833,85.05,59.77,32,3,2.46,clear sky
546,Sovetskiy,RU,61.3614,63.5842,-15.23,100,58,2.64,broken clouds
547,Ulety,RU,51.3572,112.4849,-8.14,87,74,0.27,broken clouds
548,Manggar,ID,-2.8833,108.2667,83.86,70,56,5.14,broken clouds
549,Barcelona,ES,41.3888,2.159,56.75,82,40,11.5,scattered clouds
550,Alexandria,EG,31.2156,29.9553,55.99,71,6,7.76,clear sky
551,Touros,BR,-5.1989,-35.4608,81.5,75,5,11.43,clear sky
552,North Bend,US,43.4065,-124.2243,48.92,95,100,5.75,overcast clouds
553,Kirkuk,IQ,35.4681,44.3922,48.63,44,0,6.69,clear sky
554,Xinqing,CN,48.2333,129.5,8.96,79,96,1.83,overcast clouds
555,Srednekolymsk,RU,67.45,153.6833,-19.86,92,19,5.48,few clouds
556,Draguignan,FR,43.5333,6.4667,46.78,89,75,2.3,broken clouds
557,Bandarbeyla,SO,9.4942,50.8122,73.53,73,91,13.2,overcast clouds
558,Osakarovka,KZ,50.565,72.5692,23.41,95,100,10.0,overcast clouds
559,Bara,NG,10.3744,10.7288,67.98,20,86,6.42,overcast clouds
560,Imeni Poliny Osipenko,RU,52.4201,136.4853,9.61,87,100,8.55,overcast clouds
561,Lilongwe,MW,-13.9669,33.7873,65.25,97,100,1.14,light rain
562,Douentza,ML,14.9951,-2.9517,64.53,16,3,7.49,clear sky
563,Flinders,AU,-34.5833,150.8552,84.18,60,96,5.99,overcast clouds
564,Bafq,IR,31.6128,55.4107,42.78,52,0,6.15,clear sky
565,Huainan,CN,32.6264,116.9969,48.11,61,8,4.05,clear sky
566,Shimoda,JP,34.6667,138.95,44.96,63,100,17.07,overcast clouds
567,Calvinia,ZA,-31.4707,19.776,71.47,61,16,7.85,few clouds
568,Sandwick,GB,60.0,-1.25,39.02,93,75,9.22,broken clouds
569,Bogotol,RU,56.2078,89.5342,3.36,94,100,11.3,overcast clouds
570,Yeppoon,AU,-23.1333,150.7333,83.98,72,47,20.36,light rain
571,Yabrud,SY,33.9674,36.6574,31.66,62,0,3.44,clear sky
572,Kailua,US,21.4022,-157.7394,77.02,65,0,14.97,clear sky
573,Abonnema,NG,4.7084,6.7931,78.94,84,87,4.16,overcast clouds
574,Comarapa,BO,-17.9,-64.4833,53.06,96,53,0.96,broken clouds
575,Grahamstown,ZA,-33.3042,26.5328,61.14,94,30,4.81,light rain
576,Tiznit,MA,29.5833,-9.5,51.91,50,0,3.13,clear sky
577,Salisbury,GB,51.0693,-1.7957,45.48,88,75,14.97,broken clouds
578,Hailar,CN,49.2,119.7,-16.96,95,100,1.36,overcast clouds
579,Svetlaya,RU,46.5389,138.3297,25.29,85,100,17.52,light snow
580,Aasiaat,GL,68.7098,-52.8699,-9.87,93,96,13.67,overcast clouds
581,Abha,SA,18.2164,42.5053,46.22,46,0,0.0,clear sky
582,Tonstad,NO,58.6626,6.7169,42.35,99,100,4.05,overcast clouds
583,Iranshahr,IR,27.2025,60.6848,57.54,62,11,0.0,few clouds
584,Linxia,CN,35.6003,103.2064,22.98,75,91,1.63,overcast clouds
585,Leh,IN,34.1667,77.5833,2.55,86,52,1.72,broken clouds
586,Cayenne,GF,4.9333,-52.3333,76.08,90,75,4.61,broken clouds
587,Vallenar,CL,-28.5708,-70.7581,66.92,59,0,1.61,clear sky
588,Plettenberg Bay,ZA,-34.0527,23.3716,67.08,92,100,11.61,light rain
589,Olafsvik,IS,64.8945,-23.7142,33.1,64,100,12.93,snow
590,Isangel,VU,-19.55,169.2667,85.42,70,52,11.21,broken clouds
591,Shingu,JP,33.7333,135.9833,49.19,72,100,5.26,overcast clouds
592,Aykhal,RU,66.0,111.5,-2.97,57,32,1.57,scattered clouds
593,Haines Junction,CA,60.7522,-137.5108,13.95,85,76,1.14,broken clouds
594,Tawang,IN,27.5833,91.8667,41.5,29,0,1.25,clear sky
595,Samarai,PG,-10.6167,150.6667,83.32,70,79,8.79,broken clouds
596,Musoma,TZ,-1.5,33.8,68.02,76,84,4.5,light rain
597,Revda,RU,56.801,59.9303,13.12,98,100,2.82,overcast clouds
598,Sapa,PH,5.1544,120.3241,82.26,75,100,8.1,overcast clouds
599,Sabang,ID,5.8933,95.3214,82.47,72,56,11.59,broken clouds
600,Bagdarin,RU,54.4333,113.6,-2.24,81,94,2.68,overcast clouds
601,Bijie,CN,27.3125,105.2942,38.93,89,99,2.95,overcast clouds
602,Nkoteng,CM,4.5167,12.0333,67.69,99,100,2.86,overcast clouds
603,Pyapon,MM,16.2833,95.6833,79.2,24,78,8.95,broken clouds
604,Riwaka,NZ,-41.0833,173.0,68.0,52,39,6.46,scattered clouds
605,Morag,PL,53.9171,19.926,32.67,75,100,12.55,overcast clouds
606,Kloulklubed,PW,7.0419,134.2556,82.9,81,98,19.46,overcast clouds
607,Terney,RU,45.0503,136.6092,26.31,85,100,6.38,light snow
608,Roebourne,AU,-20.7833,117.1333,97.65,36,76,10.89,broken clouds
609,Kulhudhuffushi,MV,6.6221,73.07,80.85,72,75,4.65,broken clouds
610,Riyadh,SA,24.6877,46.7219,46.54,35,0,8.01,clear sky
611,Mareeba,AU,-17.0,145.4333,83.12,60,54,7.99,broken clouds
612,Paralia,GR,38.2,21.7,50.31,74,19,6.06,few clouds
613,Fonte Boa,BR,-2.4959,-66.2662,73.74,98,100,0.98,moderate rain
614,Kimberley,ZA,-28.7323,24.7623,64.09,72,0,2.3,clear sky
615,Rundu,NA,-17.9333,19.7667,64.04,93,85,3.56,moderate rain
616,Oranjemund,NA,-28.55,16.4333,63.95,93,12,7.47,light rain
617,Novoagansk,RU,61.9449,76.6625,-4.11,97,91,8.03,overcast clouds
618,Lahaina,US,20.8783,-156.6825,77.0,78,4,14.79,clear sky
619,Nizwa,OM,22.9333,57.5333,57.99,64,0,2.98,clear sky
620,Zelenoborsk,RU,61.4669,64.0333,-15.48,100,37,2.64,scattered clouds
621,Lisakovsk,KZ,52.5369,62.4936,12.25,97,100,4.36,overcast clouds
622,Campos Belos,BR,-13.0367,-46.7717,68.88,95,96,1.16,overcast clouds
623,Podor,MR,16.6527,-14.9587,69.35,18,95,10.63,overcast clouds
624,Xining,CN,36.6167,101.7667,20.86,53,51,1.45,broken clouds
625,Chapleau,CA,47.8405,-83.4034,-20.83,98,66,3.02,broken clouds
626,Oussouye,SN,12.485,-16.5469,69.89,21,4,6.49,clear sky
627,Sehithwa,BW,-20.4667,22.7167,68.45,78,3,2.68,clear sky
628,Doaba,PK,33.4244,70.7364,53.58,43,100,1.77,overcast clouds
629,Balkhash,KZ,46.844,74.9804,18.21,93,40,8.95,scattered clouds
630,Kizhinga,RU,51.8462,109.9097,-12.87,89,85,2.46,overcast clouds
631,Ambunti,PG,-4.2365,142.8448,75.87,95,100,2.35,overcast clouds
632,Nagahama,JP,35.3833,136.2667,47.64,90,100,2.21,overcast clouds
633,Beaufort,MY,5.3473,115.7455,86.16,54,90,3.98,overcast clouds
634,Nianzishan,CN,47.5167,122.8833,6.69,71,44,5.19,scattered clouds
635,Andilamena,MG,-17.0167,48.5833,62.02,96,39,3.36,scattered clouds
636,Auki,SB,-8.7676,160.7034,77.76,90,100,3.78,heavy intensity rain
637,Torrington,US,41.8007,-73.1212,25.41,65,68,7.0,broken clouds
638,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,23.59,54,75,15.66,broken clouds
639,Vapnyarka,UA,48.5348,28.7436,23.88,89,5,9.46,clear sky
640,Bonthe,SL,7.5264,-12.505,76.73,91,10,4.29,light rain
641,Naze,JP,28.3667,129.4833,58.12,76,100,19.22,overcast clouds
642,Kuah,MY,6.3265,99.8432,89.58,58,20,8.05,few clouds
643,Sotnikovo,RU,51.8845,107.4791,-12.91,70,80,2.24,broken clouds
644,Jacareacanga,BR,-6.2222,-57.7528,73.83,97,100,2.66,overcast clouds
645,Kano,NG,12.0001,8.5167,57.09,44,0,2.3,clear sky
646,Marabba,SD,12.35,32.1833,67.82,19,32,12.57,scattered clouds
647,Pueblo,US,38.2545,-104.6091,48.78,58,0,5.75,clear sky
648,Kadhan,PK,24.481,68.9859,63.66,64,0,6.51,clear sky
649,Abnub,EG,27.2696,31.1511,51.28,82,4,9.69,clear sky
650,Lloro,CO,5.4961,-76.5495,76.95,98,100,1.12,overcast clouds
651,Corner Brook,CA,48.9667,-57.9484,14.22,97,100,0.54,overcast clouds
652,Dese,ET,11.1333,39.6333,49.66,84,68,1.48,broken clouds
653,Sharjah,AE,25.3573,55.4033,62.58,61,0,4.61,clear sky
654,Funtua,NG,11.5233,7.3081,63.18,17,50,8.59,scattered clouds
655,Shimanovsk,RU,52.0,127.7,10.2,87,100,4.63,overcast clouds
